Job Title,Company Name,Location,Experience,Salary,Job Description,Skills
Full Stack Web Developer (Angular + .NET),Aon,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"Computer science, Front end, Coding, Database design, Postgresql, Entity framework, Scrum, Actuarial"
Architect - Predictive Ops and Insights,Pepsico,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"pyspark, azure databricks, azure cloud services, azure data lake, azure machine learning, predictive analytics, microsoft azure, data architecture"
Architecture & Engineering Specialist/Lead - ML Engineering,ZS,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"deep learning, Architecture, data security, Analytical, Financial planning, Machine learning, Cloud, Data structures"
Data Engineer,Stefanini,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"BPO, Performance tuning, Data analysis, Data modeling, Project management, Consulting, SSIS, SDLC"
Data Science Engineer,Vaisesika Consulting,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"Generative AI, Ci/Cd, Al, Python, Tensorflow, Pytorch, Data Science, Scikit"
ML Engineer,ZapCom,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"Computer science, System architecture, Prototype, NoSQL, OOAD, Machine learning, Deployment, Continuous improvement"
Senior AI & ML Engineer,Blackstone Eit,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"Electrical engineering, data science, Analytical, Artificial Intelligence, Machine learning, SCALA, data visualization, big data"
Brand Technical Specialist (BTS),IBM,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"software development, machine learning, sales, pipeline, data science, python, redhat linux, microsoft azure"
Associate Manager Data Engineering,Pepsico,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"SQL, Azure cloud, Deequ, PySpark, Scala, Apache Griffin, ETL pipelines, Python"
Senior Data Engineer,Azira,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"System architecture, NoSQL, Coding, Agile, Data structures, System design, Data processing, MongoDB"
Senior Data Engineer,Neostats Analytics Solutions,Hyderabad,4-7 Yrs,Not disclosed,OverviewWe are currently looking to expand our talent pool for Financial Planning funct...,"data mart, python, data modeling, pyspark, programming, etl process, Modeling, Data"
Analyst - Software Engineering,Goldman Sachs,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","C++, Manager Quality Assurance, Networking, Web development, Javascript, Agile, Data structures, HTML"
"Program Manager, RCX",Amazon,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Technical operations, Process efficiency, Project management, Manager Program Management, Machine learning, Reverse logistics, Agile, Algorithm development"
"Sr. Specialist, Decision Analytics",Colgate-Palmolive (India),Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Logistic regression, Neural networks, Project management, Business analytics, Analytical, Predictive modeling, Continuous improvement, Forecasting"
Hiring For SAP BTP LLM Developer,EY,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Generative AI, SAP AI Core, Data Scientist, GPT, SAP Joule, SAP Generative AI Hub, LLM, SAP AI"
Unit Manager - Data Science & Engineerin...,BAJAJ FINANCIAL SECURITIES LIMITED,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","advanced analytics, python, sql, data science, bfsi, natural language processing, neural networks, linear regression"
Manager - CD - Growth North & East,BAJAJ FINANCIAL SECURITIES LIMITED,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","emi, sales, budgeting, marketing, oem, digital marketing, project management, liaising"
"Senior AI/ML Developer - Python, OpenCV, NLP, Agentic AI, Tessaract",smartData Enterprises,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Natural Language Processing, Tensorflow, Artificial Intelligence, Machine Learning, Tesseract, Deep Learning, Pytorch, Pattern Recognition"
"AI Technical Analyst-(Automation Testing, Gen AI) Remote",Novizco Infotech,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","API testing, Aiml, QA Automation, Selenium, Python, Test Automation Framework, Java, Generative AI"
Azure Data Engineer - Assistant Manager,KPMG India,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Networking, Focus, Manager Technology, professional services, international clients, Microsoft Azure, Technology, Technology management"
Data Engineer,Matchbook Ai,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Computer science, Performance tuning, Data migration, Postgresql, MySQL, Data quality, Apache, Information technology"
Technical Project Manager,Codvo,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Product management, PMP, Data management, Analytical, Machine learning, Resource management, Continuous improvement, Risk management"
Senior AI Validation Engineer,Reuters,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Career development, Data analysis, Analytical, Diversity and Inclusion, Consulting, Machine learning, Natural language processing, Taxation"
"Data Science Lead - GenAI, LLM, ML",Gebbs Healthcare Solutions,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Generative Ai, Natural Language Processing, LLM, Machine Learning, Python, Data Science, Predictive Modeling, Artificial Intelligence"
Senior Software Engineer (Data Engineering),Enphase Energy,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Electrical engineering, Data modeling, Solar energy, Schema, Cloud, Database, Data quality, Apache"
Gen AI developer,Wipro,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Data Science, Gen AI, Machine Learning, Python, Gen, Artificial Intelligence, Machine, Science"
Python Backend Engineer(Machine Learning Engineer),Tide Software,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Health insurance, Administration, Backend, Machine learning, Lead, German, AWS, Team building"
Software Engineer Consultant II,Allstate Solutions (ASPL),Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Software Engineering, Airflow, Matplotlib, SciPy, PySpark, Plotly, Hugging Face Transformers, Apache"
Service Delivery Lead,ADM,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","github, Version control, GIT, Coding, Debugging, Data processing, Data quality, Resource management"
Senior‭ Data Engineer‬,Sbase Technologies,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Python, Airflow, Data Engineering, Git, BigQuery, GCP, Stitch, SQL"
Senior AI Scientist,Uniphore Software Systems,Bengaluru,1-4 Yrs,Not disclosed,". bachelors degree or relevant work experience in Computer Science, Mathematics, Electr...","Artificial Intelligence, NLP, Computer Vision, Deep Learning, ML, Python, Natural language processing, Senior"
Data Engineer-Data Integration,IBM,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"information management, data warehousing, business intelligence, splunk, data integration, python, informatica powercenter, power bi"
Data Engineer-Data Platforms,IBM,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"scala, pyspark, java, python, kafka, hive, amazon redshift, data warehousing"
AI/ML Computational Science Analyst,Accenture,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"microsoft power bi, python, sql server, sql, tableau, data analysis, data analytics, ssas"
Sr . Data Science Developer,Golden Eagle It Technologies,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"deep learning, data science, Data management, Machine learning, Statistics, Monitoring, Supervision, SQL"
Scrum Master,Siemens,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"PLM, Automation, Simulation, agile project management, Agile, Workflow, Healthcare, Scrum"
Analytics Engineer - Data Solutions,Merck Sharp & Dohme (MSD),Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Relationship management, Computer science, Data management, Data modeling, Analytical, Pharma, Healthcare, Business intelligence"
Manager- Product/Decision Analytics (Fraud Risk Advisory),Visa,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Data analysis, Automation, SAS, Risk analytics, Analytical, Manager Quality Control, Risk management, Business solutions"
Senior Data Engineer,Fortuna Entertainment Group,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Automation, data services, Coding, MySQL, Cloud, Programming, Data processing, SQL"
Senior AIML Engineer,GSPANN,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"GenAI, Machine Learning, SQL, Data Science, Python, Tensorflow, Cnn, Natural Language Processing"
Senior AIML Engineer,GSPANN,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"GenAI, Machine Learning, SQL, Data Science, Python, Tensorflow, Cnn, Natural Language Processing"
Senior AIML Engineer,GSPANN,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"GenAI, Machine Learning, SQL, Data Science, Python, Tensorflow, Cnn, Natural Language Processing"
Python Developer,U2o3 Infotech,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Computer science, Computer vision, Version control, GIT, PDF, Artificial Intelligence, Machine learning, Data structures"
Senior Engineer - Backend (Java),Xoom,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Computer science, Backend, Project management, Diversity and Inclusion, Machine learning, Technical Lead, Instrumentation, Wellness"
Machine Learning Engineer 2 (Data Platform),Demandbase,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"SAN, System architecture, C++, Automation, Software design, data science, Troubleshooting, SQL"
Data Engineer-Data Platforms,IBM,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"scala, hadoop spark, jenkins, big data, python, hive, pyspark, java"
Manager Data Engineering,Merck Sharp & Dohme (MSD),Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Computer science, Data management, Data modeling, Healthcare, Data processing, Project planning, Business intelligence, Information technology"
Data engineer,Virtusa,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Data engineering, AzureML, Artificial Intelligence, MLflow, cloud platform, Machine Learning, SQL, Python"
Snowflake Senior Consultant,Virtusa,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Snowflake, python, project management, data validation, program management, data warehousing, solution delivery, business analysis"
Senior Member of Technical Staff LLM/AI - SMTS,athenahealth,Pune,2-5 Yrs,Not disclosed,As Data Engineer at IBM you will harness the power of data to unveil captivating storie...,"Unix, Computer science, Automation, Linux, Coding, Enterprise applications, HIPAA, Healthcare"
